c,theta,A1,n_star,w,N_real,N_predict,Error_predict,n,start_ind
0.753876151040523,0.112205346663999,22.2475190750481,0.922294354906226,0.74745449117147,235,307,30.6382978723404,21,134398
232.460321861482,0.313475855340621,29.7783163650944,0.922294851792361,0.143519972688241,59,387,555.932203389831,4,134633
8.184843294347,0.05203415311919,98.1780437297767,0.913323723486483,0.037962458289957,65,1155,1676.92307692308,22,134692
3040.90902863606,0.873746133285551,24614.9699758767,0.922287688183721,0.000322025816527,113,316756,280215.044247788,11,134757
16.2944018755626,0.407845068470951,16.2415643697988,0.831153231593508,0.176731440245242,55,134,143.636363636364,38,134870
790.911065779178,0.314346174514385,65.8168870796064,0.922294784496561,0.072018266983315,66,852,1190.90909090909,5,134925
36.8520574036789,0.744701874248949,24.3082598027565,0.121715693141151,9.10503866275659,340,116,65.8823529411765,88,134991
48.2113875008586,0.176481170145396,32.3006341078775,0.92229437174028,0.084199492183558,52,433,732.692307692308,17,135331
42.0021917698813,0.484753580501085,19.9440372111687,0.444672609612405,4.26017510044161,184,67,63.5869565217391,31,135383
12.1697209463852,0.671748585445175,3.38142389649694,0.362218284670857,8.11037438623542,70,32,54.2857142857143,27,135567
46.4733336287987,0.729678422110176,8.55204219583511,0.147635510940059,4.48505761891319,74,39,47.2972972972973,29,135637
14.5044018212771,0.536592196221521,25.792986971198,0.532600950588431,3.98665695389869,312,147,52.8846153846154,92,135711
4.23147163363241,0.056162452049711,140.321600504784,0.12923614289064,0.390945676221954,106,204,92.4528301886793,43,136023
16.4584475655614,0.273751496472391,58.3967936951446,0.194494142036337,1.80697022415485,202,143,29.2079207920792,71,136129
32.6015437843769,0.158355830077808,90.5395645434923,0.922293014741979,0.03776368230389,88,1209,1273.86363636364,44,136331
15.0189785216369,0.403131859923164,23.7767777628757,0.92229484326925,0.382369025280325,168,357,112.5,51,136419
36.1440282916407,0.351715729335084,16.7420239441552,0.922294849301859,0.167087649286853,57,236,314.035087719298,21,136587
65.380385074178,0.243169521523989,16.900740113026,0.093427270724772,3.0038964270141,66,29,56.0606060606061,10,136644
158.937359586345,1.23098636441649,5.80923186008344,0.922294477834422,0.387910174198036,51,97,90.1960784313726,22,136710
720.983503147705,1.5254937337695,19.7029567143223,0.91793308022832,0.095799791986376,51,268,425.490196078431,28,136761
20.627191207616,0.124528012814667,108.185315078159,0.618823864343179,0.17264478671334,91,326,258.241758241758,42,136812
23.33368405227,0.374906476338465,17.1313148092271,0.922294849931444,0.140611487147956,61,250,309.83606557377,30,136903
110.668155632456,0.340743007904019,21.5772448078031,0.105272661051698,1.70011608171652,57,40,29.8245614035088,16,136964
73.6986804872757,0.327745043536527,26.5751836220865,0.922294849685245,0.143274734036403,67,360,437.313432835821,18,137021
347.210598359295,0.293220601300016,81.6374385402424,0.922294770730967,0.060917328644096,77,1064,1281.81818181818,13,137088
33.8817281899176,0.637142454120033,12.5534550501779,0.127391567779586,6.04749316421063,128,55,57.03125,41,137165
27.1587674797999,0.589361261693529,17.7688373262337,0.331593540983314,2.21939006801315,118,86,27.1186440677966,59,137293
4844.33157334622,0.329459175917496,704.847999332593,0.922294791964962,0.00429951296767,54,9086,16725.9259259259,15,137411
87.5803094081192,0.318000540481935,32.6924325973995,0.922294802272652,0.125973356900857,73,441,504.109589041096,20,137465
5.81502652481398,0.210464732170872,26.2641291659617,0.921081692715536,0.243388343456903,113,365,223.008849557522,32,137956
218.469203639981,0.284988178783634,25.2449024446158,0.922294752478316,0.153902847697984,59,334,466.101694915254,9,138069
34.4961022454608,0.359124351879759,34.4635393689209,0.922294846717041,0.146555898084778,105,484,360.952380952381,40,138128
2164.72200445034,0.628120130245673,217.320635984931,0.922294610358648,0.011799513868266,57,2821,4849.12280701754,24,138233
18.1242641914887,0.721071538154131,11.8270454044943,0.922205402870616,0.1052429843211,143,279,95.1048951048951,127,138290
34.0223498234673,0.09749034621514,55.7268892953337,0.92229482042315,0.114340218983571,92,727,690.217391304348,10,138433
3404.00960624538,0.382855859270238,35.7459105850342,0.92229485045316,0.223903385655405,106,463,336.792452830189,3,138525
47.8490305144612,0.481757189885749,21.8224248676131,0.432908292529081,0.961506033528116,65,66,1.53846153846154,28,138631
362.071825415753,0.359476865087435,23.8185021599167,0.51631663393761,2.4368452532319,127,56,55.9055118110236,7,138781
25.3010381233586,0.650790980212985,15.3208188650247,0.2686051608843,7.25627112525796,221,90,59.2760180995475,69,138908
2464.61435407993,0.628404565867013,37.1791608626786,0.922294782746862,0.14839147245281,75,482,542.666666666667,4,139129
79.6196647399642,0.398312427883661,61.9251168196303,0.578472928195533,0.476493166936732,121,198,63.6363636363636,51,139335
32.2447416282653,0.30637446028455,20.6902831655598,0.922293580509217,0.187784813936548,70,286,308.571428571429,20,139456
24.2489942129265,0.00849381576757,332.180378304138,0.922293270079568,0.010058960747884,51,4283,8298.03921568628,8,139526
258.7584576466,1.77548719029142,9.28065360928757,0.000552628329482,2.3692126764377,88,75,14.7727272727273,66,139577
8.11594658594626,0.610469946811614,8.490714481608,0.427995732274939,1.88630998380581,106,93,12.2641509433962,78,139665
0.823850011777019,1.23316989159743,0.015872705617286,0.88246656806781,496.118313369386,68,1,98.5294117647059,1,139771
17.7797474265319,0.389224431941951,20.5154794738654,0.922294821361625,0.303010919095949,124,308,148.387096774194,44,139839
5275.12080079588,0.500681261431143,140.600809903636,0.891341357871942,0.045596180348813,67,1302,1843.28358208955,8,139963
27.7378264942636,0.95932737700547,31.8235373072307,0.080724306884424,16.4942826971572,714,178,75.0700280112045,143,140030
18.263472504279,0.565921266302789,23.327810769418,0.428565053405649,10.802677282451,540,140,74.0740740740741,99,140744
182.128653261547,1.02553483890642,4.26682092543189,0.017649289472158,594.684410158736,2594,15,99.4217424826523,11,141284
70.0572638756921,1.20288091558438,2.73138955373496,0.034869493042102,23.3209552156771,88,25,71.5909090909091,22,143878
19.3746099870192,0.05096470508818,154.519868444557,0.922294822039363,0.024138310365239,64,2005,3032.8125,16,143966
36.9853581486023,0.347539886174273,15.2122719594828,0.922294845351869,0.183890057631327,54,214,296.296296296296,18,144030
96.925032840586,1.3438891462345,8.22556743351323,0.921693624330903,0.323675757845213,62,133,114.516129032258,28,144084
431.544639806264,0.294326806992664,79.4864298402975,0.922294845576002,0.158369611542243,175,1036,492,13,144146
176.536955317319,0.300027170535294,27.690788139178,0.922294847723361,0.123471628289798,52,364,600,8,144321
0.35375093477302,0.247589797432291,134.53078519533,0.858281629052267,0.864863624925367,1379,1507,9.28208846990573,558,144373
14.6207950760772,0.403679618530086,21.0798814610528,0.922294789763421,0.265408282649529,122,321,163.114754098361,50,145752
1.71452657681138,0.072850854963041,68.3476919661608,0.922294853011256,0.057982389491485,81,910,1023.45679012346,30,145874
3951.94610739536,0.326386249144418,81.4000457734254,0.922294848431956,0.066822574337408,73,1051,1339.72602739726,3,146119
31.9125154486342,0.356508611380943,12.8859780802839,0.922294845017666,0.229147983252165,56,184,228.571428571429,18,146276
20.1754332228368,0.468905249140702,11.8366322496748,0.163353319366516,3.03936174651606,74,45,39.1891891891892,31,146332
44.8385493841508,0.644737724096188,38.8683646031127,0.199451433075408,1.87427282660366,204,162,20.5882352941176,113,146406
61.2262099376876,0.212379239095877,41.5156379069998,0.922294489205905,0.087970682649842,64,551,760.9375,17,146610
668.62364061828,0.039802360511162,532.862627793357,0.922289078751496,0.024500563726551,176,6865,3800.56818181818,8,146674
15.509088237268,0.402850698261853,26.2100605236323,0.922294837940769,0.195670692606189,122,393,222.131147540984,56,146850
13.2894620668659,0.409001520831694,27.8332310427931,0.922294832830884,0.10608888159217,102,422,313.725490196078,64,146972
26.3083357122164,0.368827227377815,24.0740132868473,0.922294847875243,0.348598147283518,145,347,139.310344827586,37,147074
34602.4116552034,0.334826468029487,208.775122496557,0.922294810811422,0.020470759898332,57,2689,4617.54385964912,2,147219
12.160317656529,0.415716205120139,11.5766194501039,0.922294830513519,0.221504265913384,66,182,175.757575757576,33,147276
9.31755912224647,0.436640951495034,19.7784919143593,0.922294845746677,0.396805813788448,178,332,86.5168539325843,77,147342
18.3061854722027,0.39005150368414,26.4458073404509,0.922294828193668,0.476001268199937,216,394,82.4074074074074,54,147520
785.266638823398,0.723357486351997,67.9370286935721,0.922294172873766,0.046895470311863,54,887,1542.59259259259,13,148072
3.8742461030567,0.278563634476049,81.8401966219227,0.410028843218099,1.67244598648406,434,341,21.4285714285714,202,148126
12.9468531132053,0.1757231540985,37.6519627528342,0.11590626697391,0.727901116436375,58,70,20.6896551724138,27,148560
37.2680107609749,0.349626538551517,19.6869744506267,0.922294848632816,0.18551058332589,71,277,290.140845070423,24,148618
16.5588909777754,0.431419716652795,42.1537403624122,0.787513561308379,0.579686173503255,205,288,40.4878048780488,90,148689
53.7612690684639,0.344523478864326,26.6548735512422,0.922294848547149,0.297353706554028,126,367,191.269841269841,24,148894
16.5039404662904,0.393278464723244,34.883911332025,0.922294839071122,0.204933292525994,161,518,221.739130434783,69,149020
37.4776659489295,0.357318464026904,23.556028405017,0.922294847225983,0.438732079162512,161,331,105.590062111801,28,149181
0.823850011777019,1.23316989159743,0.000656309092381,0.88246656806781,13968.4301149098,79,1,98.7341772151899,1,149531
1829.37465388735,0.320559297791879,248.717982822511,0.922294850214306,0.015933558941327,61,3211,5163.93442622951,10,149610
17.801351366175,0.388087306058524,11.9712024939008,0.922294848814068,0.26613125959956,69,182,163.768115942029,28,149671
37.0680063825858,0.664331436380934,10.5127383434616,0.150410891626288,4.92972752841593,99,50,49.4949494949495,38,149740
2222.8123455209,0.605805508819221,1479.94150373802,0.012919463227719,0.040018360223528,87,1526,1654.02298850575,27,149839
44.6876379788561,0.344267781868341,22.3267363805615,0.922294844220396,0.09396981136374,50,310,520,23,149926
30.5422805385594,0.490979868056022,27.7350834200832,0.480265193928627,4.02893986698562,272,110,59.5588235294118,57,149976
19.8152271429603,0.382933110118047,20.1289300279869,0.922294842531906,0.281807154542442,113,299,164.601769911504,40,150248
85.5853889870923,1.07486399536411,6.50328153456254,0.033094105945722,14.8679691770306,128,35,72.65625,28,150361
11.5379337633397,0.53472516926563,21.62277454486,0.578082196372685,1.50247466216244,178,152,14.6067415730337,101,150489
221.294922967281,0.012213560111217,1065.97648231682,0.922288424062691,0.002843169161638,57,13735,23996.4912280702,18,150667
172.880299841207,0.287749610303059,64.7599280668984,0.922294767007558,0.155986589092289,147,850,478.231292517007,17,150724
338.991777727153,0.290906163348354,28.0149657560555,0.922294850187294,0.396639300578662,148,366,147.297297297297,5,150871
59.5476671984648,0.329250352579027,4.96845433932288,0.922294846895777,1.48577183984088,100,69,31,5,151019
20.7265400125094,0.298570767082616,30.4892449300258,0.910571406682253,0.120257892067927,74,374,405.405405405405,33,151119
218.107026264101,0.294634924076597,91.4723669268875,0.922294663959438,0.053518197189193,90,1204,1237.77777777778,27,151193
12.6213067847664,0.696404595333587,7.34785726124739,0.316133358157387,3.25745746188163,109,85,22.0183486238532,74,151283
16.2451586080191,0.398217160300803,21.6273332661746,0.922294814918621,0.240725351404977,116,327,181.896551724138,49,151392
62.3429246376668,0.596832002709946,18.0693364852829,0.033748225269264,19.7321525981898,402,52,87.0646766169154,33,151508
17.846789671191,0.494674599280631,11.5963205133152,0.599778451141483,3.34774208721639,135,67,50.3703703703704,38,151910
164.647543600167,0.888096528381249,5.84904488410322,0.037141711432578,7.73704775042212,56,15,73.2142857142857,9,152045
6643.69407335888,0.447078965481978,349.703473103836,0.922294808712648,0.099769186100309,455,4506,890.32967032967,6,152101
13.478770835462,0.457458835689421,18.5549050468101,0.468167986927119,2.80893581237176,158,95,39.873417721519,60,152803
429.721703131817,0.303711008354894,82.5296679594727,0.922294848598752,0.140289763003427,161,1074,567.080745341615,12,152961
79.2564162774764,0.599495085051772,22.4056587239782,0.170469591551521,12.4768368156909,370,60,83.7837837837838,33,153122
15.2109442063804,0.394194537878616,5.50104078899166,0.922294826722518,0.692151473993077,62,84,35.4838709677419,13,153492
419.006893859895,0.331938691733883,371.434114778971,0.364575920659107,0.367807295082704,307,677,120.521172638437,92,153554
44.2279863064014,0.395338575984854,26.3295976833715,0.693908972858635,0.883527289041542,107,117,9.34579439252336,31,153861
3462.41826650291,0.385732733987514,522.554391236987,0.922294845707512,0.012342309077165,91,6733,7298.9010989011,8,153968
4585.36850081223,0.286257815806327,215.550600076633,0.922294830285249,0.024513740804825,73,2779,3706.84931506849,5,154059
95.3499985017189,0.551207239796704,33.723213352618,0.224398984787314,3.5188507716252,197,87,55.8375634517767,44,154132
30.3060490272016,0.361812158190954,28.0190525209958,0.922294844902244,0.216317168222702,116,399,243.965517241379,38,154329
16.2599621121161,0.787314910871565,27.510355235442,0.218910010359843,1.16409582141595,224,218,2.67857142857143,183,154445
133.194847440031,1.32046007354861,4.72503181033265,0.922294310136068,0.723603668981928,73,90,23.2876712328767,29,154669
25.869655238392,0.36946195825764,16.9831207820945,0.92229485115815,0.160140191214571,58,242,317.241379310345,23,154742
1281.85005414366,0.587522305248229,56.7351883303302,0.922294816879924,0.105460108203205,84,737,777.380952380952,7,154800
24.1647588147567,0.754938052385457,9.68212427245222,0.187599224574591,7.55165578656309,151,73,51.6556291390729,61,155846
15.7843310317826,0.626935743881742,15.6647272036321,0.367152773408946,3.47435743880757,173,112,35.2601156069364,87,155997
45.6511505808263,0.34782086302792,32.683185592125,0.922294843528012,0.109366242395071,75,450,500,29,156170
9003.1873596932,0.242567086738449,2150.1613386232,0.9222945733258,0.001951524736787,85,27702,32490.5882352941,31,156372
47.9664639210678,0.643126769608642,15.2287970452654,0.203520533784851,4.70707907829462,124,53,57.258064516129,34,156457
25.6605328054559,0.365153377430299,8.1863523035494,0.9222948368346,0.427141688115096,59,119,101.694915254237,14,156581
0.133380472912447,0.118588191266622,172.302552563845,0.745994405858055,0.803430052239446,809,942,16.4400494437577,264,156640
8.96236949176396,0.550436513905094,13.2721211583155,0.611418413704538,7.34878600012269,334,117,64.9700598802395,83,157449
29.5159085361468,0.364320946609695,22.4164552754529,0.922294831633194,0.138657370064921,71,319,349.295774647887,31,157783
18.815145720893,0.059168596286485,126.619504681784,0.922283161501552,0.017799693041914,54,1654,2962.96296296296,25,157854
914.184941586512,0.281352711861223,159.726785561979,0.922294841522482,0.065675874948315,144,2065,1334.02777777778,9,157908
197.878635436364,0.046245624548923,408.394091020848,0.92229457893204,0.005327579016788,51,5279,10250.9803921569,23,158052
28.4545955850022,0.807069933652804,7.59288765019754,0.127400506819912,6.43570323562125,108,61,43.5185185185185,52,158103
21.8459944645727,0.800982668313275,13.1390051142068,0.05134363008692,2.88806149831642,151,125,17.2185430463576,111,158211
16.1498259864854,0.21540851107777,28.1766042186044,0.382795785263492,0.700955115752644,58,72,24.1379310344828,26,158680
12.934071181523,0.410469275699359,18.0882580323363,0.922294846891602,0.266345133075174,114,285,150,52,158738
15.0025780993986,0.398290228517049,12.8273619525868,0.922294844912432,0.236252867862984,67,193,188.059701492537,28,158852
22.6188330164758,0.379019009848248,25.6811436024554,0.922294762437923,0.160365817603088,98,375,282.65306122449,45,158919
784.073851474992,0.402145548653935,17.0245959947249,0.922294844649854,0.241907252003738,56,222,296.428571428571,3,159017
55.8189879964816,0.337618234210838,28.9041663539805,0.922294849239288,0.110223250938024,64,395,517.1875,23,159073
11.7656573555476,0.384183594260702,29.4323274253624,0.908488926930218,0.236299408225199,136,382,180.882352941176,60,159273
2007.18886914693,0.600894814591708,83.0798631609466,0.922294808372478,0.050506587134807,64,1079,1585.9375,10,159409
8.03253246258978,0.322128141286575,29.5295647989405,0.089671962566271,3.63766649283752,192,106,44.7916666666667,74,159473
13.147805853538,0.411501894870085,14.3070463234595,0.922294847870788,0.999350087259502,223,223,0,39,159665
56.7766907726877,0.153555068154737,63.3909342750981,0.922292768396242,0.035549400592984,58,845,1356.89655172414,29,159888
175.163460430925,0.291737481846042,18.6024873525961,0.922294754439969,0.680874271607419,171,247,44.4444444444444,8,159997
18.8431205359198,0.404408040980136,51.1837773606601,0.114719280425281,9.8587880023375,675,163,75.8518518518518,105,160168
84.7570841985786,0.493194472441595,26.8874352203193,0.328972927604246,3.49396621007609,169,69,59.1715976331361,29,160843
1516.8433126249,0.271489285545147,119.916687285446,0.922294820454446,0.160702275584261,255,1550,507.843137254902,7,161012
15.8822682735821,0.399231042307293,14.3331900636969,0.922294858152243,0.124690892575622,55,216,292.727272727273,32,161267
17.994229372379,0.015885466722078,355.816057603322,0.92229432671091,0.007206777669935,51,4597,8913.72549019608,18,161322
14773.3590096841,0.477045673566895,612.387501990803,0.922294543397014,0.013830939955814,117,7889,6642.73504273504,8,161373
13791.8534303277,0.371914309193833,1424.02405334408,0.922294719763019,0.003001206617962,74,18345,24690.5405405405,19,161490
21.9408392341283,0.467097454541478,24.6059600357045,0.6098615294292,1.01474854386092,117,116,0.854700854700855,53,161564
51.1319098747487,0.646562116104257,4.17049267894029,0.19057963872683,7.95738953811868,53,17,67.9245283018868,12,161681
4134.76534080432,0.389104600885051,284.485295591102,0.922294840875267,0.016934864263277,64,3663,5623.4375,2,161734
41.5828952218964,0.328311116857069,9.97466296933589,0.922294848755055,0.319400385841294,50,137,174,9,161798
9.17619372244299,0.20717677238569,65.5680942516416,0.194700338625355,1.42469842666077,187,152,18.716577540107,71,161848
48.9566100171732,0.343374521973556,21.1862229518757,0.922294843942931,0.121034794909314,51,291,470.588235294118,18,162035
154.711941458143,0.882509047497996,14.2331445418672,0.059937976509372,2.31165858854234,51,31,39.2156862745098,16,162086
167.791907514148,1.25527968572034,34.6392683258283,0.922292699912898,0.554102440645455,359,558,55.4317548746518,112,162137
125.731274222046,1.22317415195232,6.2673033527432,0.92229397223271,0.545540087869567,60,97,61.6666666666667,16,162496
22.468464979833,0.186432947322726,9.94653473365025,0.92229484281094,0.531235332741552,75,135,80,7,162556
25.1169713795071,0.365774537617133,24.5876773351872,0.922294839162292,0.12009251917452,75,353,370.666666666667,37,162631
83.507102595483,0.27091034468679,38.821184726156,0.922294817558659,0.144116496578916,90,518,475.555555555556,18,162706
558.086429858806,0.859913122094781,37.7612869933389,0.92229336054639,0.160511422146462,92,500,443.478260869565,14,162796
75.288252841078,0.155206914013894,116.990096750483,0.922294165606172,0.024575720103076,64,1533,2295.3125,27,162888
323.984525623404,0.701984308935799,31.82298447177,0.083723980440716,1.18050891283488,59,53,10.1694915254237,18,162952
17.0869791240697,0.233620013673502,50.900693880956,0.172229059675937,0.683023684803208,90,109,21.1111111111111,48,163011
166.474765726507,0.298021586953629,10.4750826907613,0.922294848647006,2.01030355924865,275,139,49.4545454545455,4,163101
33.1664883157844,0.463833211595457,15.4936523319353,0.544117591914613,1.53003854175674,83,65,21.6867469879518,31,163376
24.6541081811139,0.697405641433546,15.8316906318843,0.229858069923571,9.43724444273355,274,101,63.1386861313869,80,163459
11.683828440192,0.468922981000614,17.604151926167,0.358233314766607,2.55187913366973,135,92,31.8518518518519,65,163733
485.020228655145,0.280890137547875,223.481740015506,0.922294818910699,0.018080534975087,87,2911,3245.97701149425,35,163868
2064.29028991482,0.419695535562009,111.896900631512,0.922294832320171,0.056943701870073,84,1442,1616.66666666667,2,163955
90.4505768612992,0.760531223792219,5.87619449444292,0.096726539215771,8.45445813444649,67,19,71.6417910447761,12,164039
13.0623404184463,0.796438859579889,8.84205145010311,0.2202601060794,28.3957006198494,435,124,71.4942528735632,113,164106
60.4221176848671,0.328763307987474,17.4126699581258,0.922294838391829,0.593521069355816,148,239,61.4864864864865,15,164541
261.359419650229,0.546186674972839,46.399041456577,0.169891083473995,1.07343887778743,83,79,4.81927710843374,23,164689
5.04752809702103,0.016651410227573,245.98813076187,0.358167944346051,0.09654037365805,60,406,576.666666666667,23,167540
6969.21083887544,0.357266863828731,33.2005167671166,0.922294851359179,0.189578887703956,83,429,416.867469879518,2,167600
30.9376408351078,0.363246246469548,23.3792442272011,0.922294847656869,0.275865531913816,113,331,192.920353982301,30,167683
53.7176874301205,0.041233816269503,125.849264196078,0.406113421428772,0.179323177849855,67,241,259.701492537313,29,167796
10.9595555338035,0.013178433813821,413.809489829817,0.922276591837408,0.022726719949176,136,5339,3825.73529411765,15,167863
6.3885828785627,0.059229793052162,16.9241475825998,0.922294777091075,0.762169376030695,171,223,30.4093567251462,5,169420
43.2421604017001,0.673794717588826,14.2028453618383,0.084849706688265,7.34550935250303,161,63,60.8695652173913,47,169591
7.94017219946134,0.434289318463424,26.4926806212216,0.921603369669504,0.804897162154811,370,436,17.8378378378378,98,169752
36.3768913583961,0.405299041597917,23.4316927530096,0.700580778882216,1.11171960608357,120,111,7.5,33,170122
59.4406948214181,0.999186702266444,11.2533395078943,0.057408001390088,9.54876441487872,160,58,63.75,46,170242
87.2190261062442,0.323841584939473,43.6230576875374,0.922294845141216,0.105095891478006,82,584,612.19512195122,23,170402
9.9566707779816,0.431716824012999,17.0948879042283,0.922294764689453,0.336368828224853,136,282,107.352941176471,62,170484
17.1009200819026,0.394687873436448,38.228710081861,0.922294792500354,0.323189769311783,233,566,142.918454935622,74,170620
9.02128309756724,0.439142813786009,21.5491711894296,0.922294751525292,0.486803341616742,216,358,65.7407407407407,81,170853
12.9976184266992,0.331792024199101,20.5903505136635,0.922294833793915,0.222657929165252,99,305,208.080808080808,40,171069
1215.69795443288,0.273739535313557,292.796769003642,0.922294785670415,0.010880973169049,58,3785,6425.86206896552,17,171168
11.5529220779719,0.40835780979759,9.93419266758651,0.922294843848446,0.531895323063973,99,159,60.6060606060606,31,171380
5.29237529675757,0.496084633239299,13.9450838952565,0.922294663986777,0.144878205933995,119,272,128.571428571429,93,171479
51.1958599771321,0.334656040186089,19.3349263925583,0.922294795197097,0.317493382431082,94,264,180.851063829787,15,171598
13.8485249621666,0.010530841509976,426.865959443505,0.157388310880131,0.096723507352753,85,543,538.823529411765,36,171692
40.9053936833589,0.107706452678183,141.377227108489,0.091941094569553,0.67440978310482,143,194,35.6643356643357,38,171777
72.1511880394359,0.565227699977984,33.4214731832486,0.247812673954136,2.97080641818683,182,94,48.3516483516484,50,171920
8.511996605901,0.445062732484142,37.9328774288975,0.922294829664024,0.721068946312685,490,626,27.7551020408163,138,172102
15.976325059743,0.402666873986672,8.54978162813867,0.922294847487241,0.890678297699191,118,130,10.1694915254237,20,172592
1442.87693988328,0.565102552479307,159.409776953358,0.92229483207348,0.152573562461712,319,2057,544.827586206897,6,172710
455.793510962143,1.09204418922642,28.9843169259322,0.922292163568151,0.099198126881023,61,397,550.819672131148,24,173029
1951.60746633874,0.35001169290752,59.5138848991184,0.922294847120286,0.124038105327623,100,771,671,5,173090
92.8136201102985,0.575064560083291,24.4216975151337,0.177346415823068,1.48215568067513,78,64,17.948717948718,34,173190
14.5327300920468,0.139972437809069,37.9444104198954,0.141286001591655,0.769448665107608,57,67,17.5438596491228,23,173268
25.1122870999241,0.480537515034232,23.2444242922977,0.545028061610966,1.50715022301344,125,99,20.8,48,173325
31.8756983669653,0.589545531786335,23.5275046707754,0.318903421140536,2.80804824284796,156,94,39.7435897435897,59,173450
1019.82291950923,0.427272041407097,73.3026938402182,0.922294850836238,0.067843748789383,67,946,1311.94029850746,3,173606
4155.3853128875,0.665784976900264,105.311029776566,0.922294438329078,0.033204026991384,53,1363,2471.69811320755,8,173673
43.5493106749134,0.459681647750099,19.1690319892207,0.087629017438386,2.71297716208392,90,54,40,33,173726
13.9827720694417,0.40488089890652,15.6848885697643,0.922294850658978,0.302202600210985,98,239,143.877551020408,37,173816
2.8664731084895,0.027587619295075,213.634128001999,0.922294359218282,0.015640490519299,72,2778,3758.33333333333,29,173914
19.1299083763055,0.528059640137419,26.5661053576807,0.527329591538023,0.373636949942748,101,136,34.6534653465347,80,173986
34.2632586340489,0.3547139558807,22.2035247801206,0.922294841699355,0.160985128137401,74,314,324.324324324324,28,174087
20.263772582524,0.382685917832903,29.5228916757555,0.922294843951275,0.329003832441901,180,435,141.666666666667,55,174161
22.8716221757977,0.376265083830034,30.2484633985341,0.922294842699457,0.184960513594559,114,431,278.070175438596,42,174341
20.9458996254357,0.380070963154383,12.1957652798426,0.922294850111499,0.172030126756966,51,181,254.901960784314,24,174455
35.3843541846082,0.464207211672599,24.3611646854844,0.522761628534141,1.11663738268485,99,93,6.06060606060606,42,174506
7.0740845185682,0.029300720861001,125.256967080188,0.717406007573811,0.083476216640909,55,461,738.181818181818,18,174605
89.118657028771,0.322634757263502,28.8652850974897,0.922294848772222,0.094219762035496,52,388,646.153846153846,17,174660
7.1354532351985,0.575402268865793,12.412187763126,0.604910103224678,1.40055530820749,148,135,8.78378378378378,104,174762
75.3077773197561,1.47603045443242,2.26919105012146,0.922286686185619,2.84251299433267,114,60,47.3684210526316,31,174910
3766.79109601101,0.443756496929656,207.830836055107,0.922294835159377,0.023928742453219,71,2682,3677.46478873239,7,175024
14.3184842876381,0.515416084992042,21.2133264255746,0.574704445690836,3.28795538744997,238,124,47.8991596638655,74,175095
0.823850011777019,1.23316989159743,0.001992221340152,0.88246656806781,8554.44487351544,146,1,99.3150684931507,1,175333
18.3650828807158,0.389464530696267,23.7671461852766,0.922294702881276,0.215783147453051,113,353,212.389380530973,47,175479
8.68387983849658,0.445474723925196,32.5145819084924,0.922294847407225,0.774313183878998,431,525,21.8097447795824,107,175592
523.041122785891,0.425686477544542,9.24714297381034,0.922294844796613,2.4117048483552,289,121,58.1314878892734,2,176023
8.456652174396,0.149978670108774,28.2339492928066,0.922294693783745,0.22292771507953,102,384,276.470588235294,21,176312
0.005638278544265,0.01314045110211,88.6543931891233,0.386692926923239,0.712549330659189,146,188,28.7671232876712,43,176414
0.02000268811634,0.037148212226134,69.721196019309,0.653717491563301,0.218533691920533,80,237,196.25,36,176560
7.34511050255553,0.095730425775743,46.9073841913694,0.906030834409692,0.074121786724596,59,521,783.050847457627,22,176881
140.798590902334,1.36024339036024,8.69688788278684,0.922294023740463,0.294852279473447,74,153,106.756756756757,41,176940
145674.754579945,0.229972226538054,17149.7039331324,0.922282861914179,0.000312686594989,86,220685,256510.465116279,17,177014
17.8461192119585,0.162903177906625,39.9753052484555,0.427477460422473,0.386691445444071,52,95,82.6923076923077,25,177100
17.2957587581722,0.388028672927995,12.9491413973537,0.922294841536598,0.144019108749772,53,196,269.811320754717,29,177152
8.82062677532319,0.186412541780456,133.63634936978,0.489245122265868,1.58994188437063,544,390,28.3088235294118,128,177205
8.01790731809237,0.214299925003474,13.5370586679044,0.922294846080082,0.189425941208118,50,191,282,17,177749
47.6465185708391,0.010112822797484,742.702299250503,0.349457870964408,0.032408757585115,87,1192,1270.11494252874,50,177799
31.7496225755055,0.364121153851743,17.2527948653149,0.922294842917158,0.391840783999483,105,240,128.571428571429,18,177886
110.073745653881,0.315592711985787,24.3344302679092,0.92229484841698,0.121342300914633,50,325,550,12,177991
41.9822849794982,0.91595911712508,5.48019485396633,0.08002872413777,15.7799680915472,131,43,67.175572519084,37,178041
19.8386572098337,0.382274962235387,25.5251763502787,0.922294847964865,0.194832335808498,112,376,235.714285714286,48,178172
57.6657063221558,0.344787466221366,21.5277920252046,0.443135218906102,1.50030050762436,79,60,24.0506329113924,21,178344
7.84575344053594,0.310461793163549,21.276987305303,0.908157075102304,0.241726129760349,101,277,174.257425742574,45,178423
12.2179793425238,0.413323387301982,16.5209396724725,0.922294848475341,0.324536955009596,121,265,119.00826446281,52,178524
3179.88879458294,0.337533643058407,118.071789846335,0.922294849437865,0.084239082721605,131,1522,1061.8320610687,3,178645
98177.4144758898,0.253388913094331,42485.6948637383,0.92229129958037,0.00018473462109,166,546795,329294.578313253,65,178776
4.09834540821967,0.038355715937435,118.582311892952,0.922294796610623,0.176926934381845,292,1548,430.13698630137,22,178942
7.405020840012,0.471087855123224,38.0051616885844,0.885449980998803,1.14534461337471,561,513,8.55614973262032,181,179234
